Date,Color,color,base_color,simple_color,single_color,color_has_multi,color_has_blue,color_has_orange,color_has_red,color_has_grey,color_has_gold,color_has_white,color_has_tan,color_has_brown,color_has_black,Breed,Purebred,CKC Class,ckc_class,Sex,State,Name,DateCreated
2000-01-16,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Doby X Boxer,Dog Crossbreed,Dog Crossbreed,crossbreed,F,found,,2005-06-21
2000-01-17,Golden & Brown & White,Golden & Brown & White,gold & brown & white,brown & gold & white,multi,1,0,0,0,0,1,1,0,1,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M/N,lost,Stinky,2005-06-21
2000-01-17,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,F,lost,Lady,2005-06-21
2000-01-17,Grey & White 7 Black,Grey & White 7 Black,black & grey & white,black & grey & white,multi,1,0,0,0,1,0,1,0,0,1,Husky X ? (puppy),Dog Crossbreed,Dog Crossbreed,crossbreed,M,found,,2005-06-21
2000-01-17,White & Black,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Dalmation,Dalmatian,Non-Sporting Dog,nonsporting,F/S,matched,Princess,2005-06-21
2000-01-17,Brown & Black & White,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,Sheltie,Sheltie,Herding Dog,herding,F/S,lost,Heather,2005-06-21
2000-01-18,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab - puppy,Labrador Retriever,Sporting Dog,sporting,M/N,found,,2005-06-21
2000-01-18,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Stasha,2005-06-21
2000-01-19,White & Yellow,White & Yellow,white & yellow,gold & white,multi,1,0,0,0,0,1,1,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,F,matched,Terra,2005-06-21
2000-01-19,Black & white on Chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Dog,2005-06-21
2000-01-19,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,lost,Zak,2005-06-21
2000-01-20,Black & White Chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Labrador X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Jake,2005-06-21
2000-01-20,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X Aussy,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,BJ,2005-06-21
2000-01-22,Orange,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Pom X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Mashu shu,2005-06-21
2000-01-21,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever X Peranese,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Arthur,2005-06-21
2000-01-23,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever,Retriever,Sporting Dog,sporting,F/S,matched,Chase,2005-06-21
2000-01-23,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever,Retriever,Sporting Dog,sporting,F,matched,,2005-06-21
2000-01-24,Tan & Golden,Gold & Tan,gold & tan,gold & tan,multi,1,0,0,0,0,1,0,1,0,0,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Otis,2005-06-21
2000-01-24,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Doby X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Dakota,2005-06-21
2000-01-25,Grey & Black Face,Grey & Black Face,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Pom X Pekingese,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Kodiak,2005-06-21
2000-01-25,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,,2005-06-21
2000-01-25,White & Golden Brown,Golden & Brown & White,gold & brown & white,brown & gold & white,multi,1,0,0,0,0,1,1,0,1,0,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Shady Lady,2005-06-21
2000-01-27,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Doby X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Charlie,2005-06-21
2000-01-27,Blue Merle,Blue Merle,blue & white,blue & white,multi,1,1,0,0,0,0,1,0,0,0,Aussie Shepherd,Australian Shepherd,Herding Dog,herding,F,found,,2005-06-21
2000-01-27,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Shih Tzu X Bichon Frise,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Miko,2005-06-21
2000-01-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X Newfie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Sammy,2005-06-21
2000-01-28,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Rottweiler,Rottweiler,Working Dog,working,F,matched,Nanna,2005-06-21
2000-01-28,Tape?,Taupe,taupe,tan,tan,0,0,0,0,0,0,0,1,0,0,Corgi,Corgi,Herding Dog,herding,F/S,lost,,2005-06-21
2000-01-28,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Shep X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Rocky,2005-06-21
2000-01-27,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,,2005-06-21
2000-01-29,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pitbull X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Boo-Boo,2005-06-21
2000-01-28,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chow,Chow,Non-Sporting Dog,nonsporting,,found,,2005-06-21
2000-01-29,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,F,lost,Shiva,2005-06-21
2000-01-29,Grey & Gold,Gold & Grey,gold & grey,gold & grey,multi,1,0,0,0,1,1,0,0,0,0,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,matched,Benji,2005-06-21
2000-01-30,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,lost,Ko Ko or Smudge,2005-06-21
2000-01-30,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M,lost,Bye bye,2005-06-21
2000-01-30,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,,matched,,2005-06-21
2000-01-31,Brindle,Brindle,brindle,?,,0,0,0,0,0,0,0,0,0,0,?,Unknown Animal,,,M,matched,Happer,2005-06-21
2000-01-31,Black & Tan White Chest,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,M,lost,Chopper,2005-06-21
2000-01-31,Black & Tan & White Chest,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,German Shep,German Shepherd Dog,Herding Dog,herding,M,found,,2005-06-21
2000-02-01,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Siberian Husky,Husky,Working Dog,working,M/N,lost,Keno,2005-06-21
2000-02-01,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Labrador,Labrador Retriever,Sporting Dog,sporting,M,matched,,2005-06-21
2000-02-01,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Hank,2005-06-21
2000-02-01,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,lost,Bobby,2005-06-21
2000-02-01,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Maltese X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Baby,2005-06-21
2000-02-02,Black & Tan & White,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Beagle,Beagle,Hound,hound,,lost,,2005-06-21
2000-02-02,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Setta,2005-06-21
2000-02-03,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Husky,Husky,Working Dog,working,F/S,lost,Tasha,2005-06-21
2000-02-03,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,lost,Dakota,2005-06-21
2000-02-04,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,F/S,matched,KD,2005-06-21
2000-02-04,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Shep X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,,2005-06-21
2000-02-04,Black & Tan & White,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Beagle,Beagle,Hound,hound,M,matched,,2005-06-21
2000-02-04,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Malei,2005-06-21
2000-01-30,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shepherd,Shepherd,Herding Dog,herding,M/N,lost,Valentine,2005-06-21
2000-02-04,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,F,lost,KD,2005-06-21
2000-02-04,Tri Color,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Beagle,Beagle,Hound,hound,M,matched,Buddy,2005-06-21
2000-02-06,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Dakota,2005-06-21
2000-02-07,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rottys-2 dogs,Rottweiler,Working Dog,working,M/N,matched,Starsky & Hutch,2005-06-21
2000-02-07,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Yorkshire Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Paris,2005-06-21
2000-02-07,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,matched,Mikey,2005-06-21
2000-02-08,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Samoyed,Samoyed,Working Dog,working,M,matched,Snow,2005-06-21
2000-02-08,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Malamute X Wolf,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Keisha,2005-06-21
2000-02-09,Tri Colour,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Sheltie,Sheltie,Herding Dog,herding,M,matched,,2005-06-21
2000-02-09,Grey & Black,Black & Grey,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Prima,2005-06-21
2000-02-09,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chihuahua X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,,2005-06-21
2000-02-09,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,found,,2005-06-21
2000-02-09,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Malamute X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Jagger,2005-06-21
2000-02-09,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,F,lost,China,2005-06-21
2000-02-09,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Coonhound,Coonhound,Hound,hound,F,matched,,2005-06-21
2000-02-09,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Pitbull,Pitbull,Terrier,terrier,F,found,,2005-06-21
2000-02-10,Tri Color,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Sheltie,Sheltie,Herding Dog,herding,F,found,,2005-06-21
2000-02-11,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F,found,,2005-06-21
2000-02-12,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,M,lost,Bandit,2005-06-21
2000-02-12,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,lost,,2005-06-21
2000-02-12,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M,matched,Jack,2005-06-21
2000-02-12,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Golden Retriever,Golden Retriever,Sporting Dog,sporting,,lost,,2005-06-21
2000-02-13,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Dancer,2005-06-21
2000-02-13,Tan & Black,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Komar,2005-06-21
2000-02-13,Black & White Chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lab pup,Labrador Retriever,Sporting Dog,sporting,F/S,lost,Whisky,2005-06-21
2000-02-14,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Duchess,2005-06-21
2000-02-14,Peach,Peach,peach,tan,tan,0,0,0,0,0,0,0,1,0,0,Min Poodle,Miniature Poodle,Non-Sporting Dog,nonsporting,M,found,,2005-06-21
2000-02-14,Brown & White Chest,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Bulldog,Bulldog,Non-Sporting Dog,nonsporting,F,lost,,2005-06-21
2000-02-14,Blonde,Blonde,blond,gold,gold,0,0,0,0,0,1,0,0,0,0,Terripoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Barney,2005-06-21
2000-02-15,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Terripoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Penny,2005-06-21
2000-02-16,Tan & White & Brown,Brown & Tan & White,brown & tan & white,brown & tan & white,multi,1,0,0,0,0,0,1,1,1,0,Husky X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Oscar,2005-06-21
2000-02-16,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X Rotty,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Napolean,2005-06-21
2000-02-11,Black & White Chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Sheepdog X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Bess,2005-06-21
2000-02-17,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,F/S,matched,Keesha,2005-06-21
2000-02-17,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M/N,matched,Nitro,2005-06-21
2000-02-17,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Samoy X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Zoetta,2005-06-21
2000-02-17,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rott,Rottweiler,Working Dog,working,F,lost,Bojou,2005-06-21
2000-02-15,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Doberman,Doberman,Working Dog,working,F,lost,Suka,2005-06-21
2000-02-17,Black & White & Grey,Black & Grey & White,black & grey & white,black & grey & white,multi,1,0,0,0,1,0,1,0,0,1,Blue Heeler X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Shelley,2005-06-21
2000-02-18,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Golden Retreiver,Golden Retriever,Sporting Dog,sporting,M/N,lost,Dexter,2005-06-21
2000-02-18,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Samoys  (2),Samoyed,Working Dog,working,F/S,matched,Snow/Shandi,2005-06-21
2000-02-18,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Spaniel X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,,2005-06-21
2000-02-19,Black &  Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Jonice,2005-06-21
2000-02-15,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Bear,2005-06-21
2000-02-15,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Amber,2005-06-21
2000-02-20,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M,matched,,2005-06-21
2000-02-16,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Mini Greyhound,Miniature Greyhound,Hound,hound,F,lost,Bella,2005-06-21
2000-02-20,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,F,found,,2005-06-21
2000-02-22,Brown & Brindle,Brown & Brindle,brown & brindle,brown,brown,0,0,0,0,0,0,0,0,1,0,Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Coco,2005-06-21
2000-02-22,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Standard Poodle,Standard Poodle,Non-Sporting Dog,nonsporting,M,found,?,2005-06-21
2000-02-22,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Corgi X Sheltie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Mojo,2005-06-21
2000-02-23,Tri,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Bassett,Bassett,Hound,hound,M,found,,2005-06-21
2000-02-23,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese,Maltese,Toy Dog,toy,M,lost,Bobo,2005-06-21
2000-02-24,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M,found,,2005-06-21
2000-02-24,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Corgi X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,,2005-06-21
2000-02-24,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Lab X Rott,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Dave,2005-06-21
2000-02-24,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,F,lost,Sheba,2005-06-21
2000-02-24,Choco,Chocolate,chocolate,brown,brown,0,0,0,0,0,0,0,0,1,0,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,found,Ginger,2005-06-21
2000-02-26,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Beagle,Beagle,Hound,hound,M,matched,Larry,2005-06-21
2000-02-26,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Sheepdog,Sheepdog,Herding Dog,herding,M,matched,Bo,2005-06-21
2000-02-26,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese,Maltese,Toy Dog,toy,F,found,,2005-06-21
2000-02-27,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Pitbull,Pitbull,Terrier,terrier,,lost,,2005-06-21
2000-02-28,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,F/S,lost,Abby,2005-06-21
2000-02-28,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rottweiler,Rottweiler,Working Dog,working,F,lost,,2005-06-21
2000-02-29,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Husky X Mala,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Nickie,2005-06-21
2000-02-29,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,F,lost,Doris,2005-06-21
2000-03-01,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,lost,Kiwi,2005-06-21
2000-02-29,Black & Beige & White,Black & Beige & White,black & beige & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Border Collie,Border Collie,Herding Dog,herding,F/S,lost,Chip,2005-06-21
2000-03-03,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Chow Chow(puppy),Chow Chow(puppy),Non-Sporting Dog,nonsporting,F,lost,Keisha,2005-06-21
2000-03-02,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Tucker,2005-06-21
2000-03-03,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Cockapoo,Cockapoo,Dog Crossbreed,crossbreed,M,matched,Sparky,2005-06-21
2000-03-03,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,?,Unknown Animal,,,F,found,,2005-06-21
2000-03-03,White & Greyish,White & Greyish,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Akita X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Lobo,2005-06-21
2000-03-03,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Husky,Husky,Working Dog,working,M,matched,Yogi,2005-06-21
2000-03-04,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,F,found,,2005-06-21
2000-03-03,Brown & Tan & White,Brown & Tan & White,brown & tan & white,brown & tan & white,multi,1,0,0,0,0,0,1,1,1,0,Shep,Shepherd,Herding Dog,herding,M,lost,Chopper,2005-06-21
2000-03-04,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Charlie,2005-06-21
2000-03-04,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X Chow,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Harley,2005-06-21
2000-03-04,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,found,,2005-06-21
2000-03-05,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Chow,Chow,Non-Sporting Dog,nonsporting,M,lost,Bear,2005-06-21
2000-03-05,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Mini Pincher,Miniature Pinscher,Toy Dog,toy,F,lost,,2005-06-21
2000-03-05,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese Terrier,Maltese Terrier,Toy Dog,toy,F,lost,Nikita,2005-06-21
2000-03-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,lost,Chubby,2005-06-21
2000-03-07,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chihuahua X Terrier,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Buffy,2005-06-21
2000-03-08,Black & White spot on chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Pitbull,Pitbull,Terrier,terrier,M,lost,Bruno,2005-06-21
2000-03-08,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Sparky,2005-06-21
2000-03-08,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,F/S,lost,Katsuko,2005-06-21
2000-03-09,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Sophie,2005-06-21
2000-03-09,Mottle Grey,Mottle Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Heeler,Heeler,Herding Dog,herding,F/S,matched,Sheila,2005-06-21
2000-03-10,Tan & Brown,Brown & Tan,brown & tan,brown & tan,multi,1,0,0,0,0,0,0,1,1,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Daisy,2005-06-21
2000-03-10,Golden with Black Mask,Black & Gold,black & gold,black & gold,multi,1,0,0,0,0,1,0,0,0,1,Golden Retriever X Doberman,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Brodie,2005-06-21
2000-03-10,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Akita,Akita,Working Dog,working,M,lost,Kobe,2005-06-21
2000-03-11,White & Brown,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Spaniel,Spaniel,Sporting Dog,sporting,F,matched,,2005-06-21
