,Date,Color,Breed,Purebred,CKC Class,dog_breed_type,Sex,State,pet_name,DateCreated,is_dog,sex_simple,date_created
6131,2004-04-29,Other,Small Dog,Small Dog,Dog Crossbreed,crossbreed,F,Lost,Teeka,2004-04-29,True,f,2004-04-29 00:00:00
6132,2004-04-28,Other,Lab,Labrador Retriever,Sporting Dog,sporting,F,Lost,Goldie,2004-04-29,True,f,2004-04-29 00:00:00
6133,2004-04-30,Black,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Ramona,2004-04-30,True,f,2004-04-30 00:00:00
6134,2004-04-30,White,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Found,,2004-04-30,True,m,2004-04-30 00:00:00
6135,2004-04-30,Other,Am Staff,American Staffordshire,Terrier,terrier,M,Lost,Samson,2004-04-30,True,m,2004-04-30 00:00:00
6136,2004-04-30,Black,Rotty,Rottweiler,Working Dog,working,M/N,Lost,Jessie,2004-04-30,True,m,2004-04-30 00:00:00
6137,2004-05-01,Other,Retriever,Retriever,Sporting Dog,sporting,M/N,Lost,Chase,2004-05-01,True,m,2004-05-01 00:00:00
6138,2004-05-02,Black,German Shepherd,German Shepherd Dog,Herding Dog,herding,F,Matched,Isla,2004-05-02,True,f,2004-05-02 00:00:00
6139,2004-05-02,White,Husky,Husky,Working Dog,working,F/S,Matched,Jewel,2004-05-02,True,f,2004-05-02 00:00:00
6140,2004-05-03,Black,Shep Husky Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Sara,2004-05-03,True,f,2004-05-03 00:00:00
6141,2004-05-03,Black,Chihuahua X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Chacho,2004-05-03,True,m,2004-05-03 00:00:00
6142,2004-05-04,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Gambol,2004-05-04,True,m,2004-05-04 00:00:00
6143,2004-05-04,Black/Brown,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Daisy,2004-05-05,True,f,2004-05-05 00:00:00
6144,2004-04-11,White,Amer Eskimo X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Jack,2004-05-05,True,m,2004-05-05 00:00:00
6145,2004-05-05,Black/White,Irish Wolfhound X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Kobe,2004-05-05,True,m,2004-05-05 00:00:00
6146,2004-05-05,Black/White,Pappillon,Papillon,Toy Dog,toy,F,Lost,Michelle,2004-05-05,True,f,2004-05-05 00:00:00
6147,2004-05-06,Black,Pug,Pug,Toy Dog,toy,M/N,Matched,Tyson,2004-05-06,True,m,2004-05-06 00:00:00
6148,2004-05-06,Brown,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Pepper,2004-05-07,True,f,2004-05-07 00:00:00
6149,2004-05-08,Black,Black Lab,Black Lab,Sporting Dog,sporting,F,Lost,Bella,2004-05-08,True,f,2004-05-08 00:00:00
6150,2004-05-09,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F,Found,,2004-05-09,True,f,2004-05-09 00:00:00
6151,2004-05-09,Black/White,Dalmation,Dalmatian,Non-Sporting Dog,nonsporting,F/S,Lost,Pumpkin,2004-05-09,True,f,2004-05-09 00:00:00
6152,2004-05-09,Other,Yorkie X Shnazser,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Missy,2004-05-09,True,f,2004-05-09 00:00:00
6153,2004-05-09,White,Lab X Staff  (older dog),Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Found,,2004-05-09,True,m,2004-05-09 00:00:00
6154,2004-05-09,Black/White,Border Collie,Border Collie,Herding Dog,herding,F,Lost,Clutch,2004-05-09,True,f,2004-05-09 00:00:00
6155,2004-05-10,Black,Shep,Shepherd,Herding Dog,herding,F,Lost,Lucky,2004-05-10,True,f,2004-05-10 00:00:00
6156,2004-05-10,Other,Lab X  Dane,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Buddie,2004-05-10,True,m,2004-05-10 00:00:00
6157,2004-05-11,Black,Rotty,Rottweiler,Working Dog,working,F/S,Matched,Belle,2004-05-11,True,f,2004-05-11 00:00:00
6158,2004-05-11,Black/White,Boston Terrier   ( pup),Boston Terrier   ( pup),Non-Sporting Dog,nonsporting,F,Matched,,2004-05-11,True,f,2004-05-11 00:00:00
6159,2004-05-11,White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,Matched,Cookie,2004-05-12,True,m,2004-05-12 00:00:00
6160,2004-05-12,Black,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Sterling,2004-05-12,True,m,2004-05-12 00:00:00
6161,2004-05-12,Other,Weimaraner,Weimaraner,Sporting Dog,sporting,M,Lost,Casper,2004-05-12,True,m,2004-05-12 00:00:00
6162,2004-05-12,Other,Mini Poodle,Miniature Poodle,Non-Sporting Dog,nonsporting,M/N,Matched,Josuha,2004-05-13,True,m,2004-05-13 00:00:00
6163,2004-05-11,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Jazz,2004-05-13,True,m,2004-05-13 00:00:00
6164,2004-05-14,Brown,Chesapeake Bay Retriever,Chesapeake Bay Retriever,Sporting Dog,sporting,F,Matched,Tasha,2004-05-14,True,f,2004-05-14 00:00:00
6165,2004-05-14,Black/White,Shep X Lab X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Jasmine,2004-05-14,True,f,2004-05-14 00:00:00
6166,2004-05-12,White/Brown,GSH Pointer,German Short Haired Pointer,Sporting Dog,sporting,M/N,Lost,Maverick,2004-05-14,True,m,2004-05-14 00:00:00
6167,2004-05-15,White,English Setter,English Setter,Sporting Dog,sporting,M/N,Matched,,2004-05-15,True,m,2004-05-15 00:00:00
6168,2004-05-15,Brown,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,Lost,Scotch,2004-05-15,True,m,2004-05-15 00:00:00
6169,2004-05-15,White/Brown,Greyhound  X?,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2004-05-15,True,f,2004-05-15 00:00:00
6170,2004-05-15,Other,Collie X Terrier,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Brindle,2004-05-16,True,f,2004-05-16 00:00:00
6171,2004-05-15,Other,Havanese X Shnauzer,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Mimi,2004-05-16,True,f,2004-05-16 00:00:00
6172,2004-05-16,Black/Grey,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Bear,2004-05-16,True,m,2004-05-16 00:00:00
6173,2004-05-16,Other,Irish Setter XGolden Retriever,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,,2004-05-16,True,x,2004-05-16 00:00:00
6174,2004-05-15,White,Maltese X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Cody,2004-05-17,True,m,2004-05-17 00:00:00
6175,2004-05-17,White,Great Pyrenees,Great Pyrenees,Working Dog,working,M,Lost,Dau Dau,2004-05-17,True,m,2004-05-17 00:00:00
6176,2004-05-18,White,Poodle X ShihTzu,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Bailey,2004-05-18,True,m,2004-05-18 00:00:00
6177,2004-05-18,Other,Lab X Ridge X Pit,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Finnigan,2004-05-18,True,m,2004-05-18 00:00:00
6178,2004-05-18,White,Husky X approx 50lbs,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Salish,2004-05-19,True,f,2004-05-19 00:00:00
6179,2004-05-19,Black,Min Pin,Miniature Pinscher,Toy Dog,toy,M,Lost,Lucky,2004-05-19,True,m,2004-05-19 00:00:00
6180,2004-05-19,Other,Greyhound,Greyhound,Hound,hound,M/N,Matched,Ripley,2004-05-19,True,m,2004-05-19 00:00:00
6181,2004-05-20,White,Pomeranian,Pomeranian,Toy Dog,toy,M,Lost,Gizmo,2004-05-20,True,m,2004-05-20 00:00:00
6182,2004-05-19,Other,German Spitz,German Spitz,Non-Sporting Dog,nonsporting,F,Found,,2004-05-20,True,f,2004-05-20 00:00:00
6183,2004-05-21,Black/White,Border Collie,Border Collie,Herding Dog,herding,F/S,Matched,Sadie,2004-05-21,True,f,2004-05-21 00:00:00
6184,2004-05-21,Black,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Sadie,2004-05-21,True,f,2004-05-21 00:00:00
6185,2004-05-21,White,Chihuahua,Chihuahua,Toy Dog,toy,F/S,Matched,Coco,2004-05-22,True,f,2004-05-22 00:00:00
6186,2004-05-22,Black/White,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Sally,2004-05-22,True,f,2004-05-22 00:00:00
6187,2004-05-22,Black,Husky,Husky,Working Dog,working,M,Lost,Cassius,2004-05-22,True,m,2004-05-22 00:00:00
6188,2004-05-23,Black/White/Grey,Husky,Husky,Working Dog,working,M/N,Lost,Murphy,2004-05-23,True,m,2004-05-23 00:00:00
6189,2004-05-23,Black/Grey,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Lucky,2004-05-23,True,m,2004-05-23 00:00:00
6190,2004-05-23,Other,Dwarf Rabbit,Dwarf Rabbit,,,F/S,Lost,Indica,2004-05-23,False,f,2004-05-23 00:00:00
6191,2004-05-24,White,Maltese,Maltese,Toy Dog,toy,M,Found,,2004-05-24,True,m,2004-05-24 00:00:00
6192,2004-05-25,Black,Rottweiller,Rottweiler,Working Dog,working,F/S,Matched,?,2004-05-25,True,f,2004-05-25 00:00:00
6193,2004-05-25,Black/White/Brown/Grey,Bichon X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Kailly,2004-05-25,True,m,2004-05-25 00:00:00
6194,2004-05-25,Black,Rotty,Rottweiler,Working Dog,working,M/N,Lost,Jesse,2004-05-25,True,m,2004-05-25 00:00:00
6195,2004-05-26,Other,Lab,Labrador Retriever,Sporting Dog,sporting,M,Lost,Jack,2004-05-26,True,m,2004-05-26 00:00:00
6196,2004-05-26,Black,Shep,Shepherd,Herding Dog,herding,M/N,Lost,Cheeko,2004-05-26,True,m,2004-05-26 00:00:00
6197,2004-05-26,White,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,M/N,Found,Winston,2004-05-26,True,m,2004-05-26 00:00:00
6198,2004-05-26,White,Pekingese,Pekingese,Toy Dog,toy,M/N,Matched,Bobo,2004-05-27,True,m,2004-05-27 00:00:00
6199,2004-05-27,White/Brown,Springer Spaniel,Springer Spaniel,Sporting Dog,sporting,M,Lost,Bingo,2004-05-27,True,m,2004-05-27 00:00:00
6200,2004-05-28,White/Grey,Minature Snauzer,Miniature Schnauzer,Terrier,terrier,,Lost,,2004-05-28,True,x,2004-05-28 00:00:00
6201,2004-05-28,Black/White,Wired Hair Fox Terrier,Wire Haired Fox Terrier,Terrier,terrier,F/S,Lost,Lucy,2004-05-28,True,f,2004-05-28 00:00:00
6202,2004-05-28,Black,Labrador,Labrador Retriever,Sporting Dog,sporting,M,Lost,Tytin,2004-05-28,True,m,2004-05-28 00:00:00
6203,2004-05-29,White,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,Matched,Chika,2004-05-29,True,f,2004-05-29 00:00:00
6204,2004-05-29,Black/White/Brown,DSH,DSH Cat,,,,Lost,,2004-05-29,False,x,2004-05-29 00:00:00
6205,2004-05-30,White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Lost,Bibi,2004-05-30,True,f,2004-05-30 00:00:00
6206,2004-05-30,Black/White/Brown,DSH,DSH Cat,,,M/N,Lost,Tiger,2004-05-30,False,m,2004-05-30 00:00:00
6207,2004-05-30,Other,Mini Pincher X Maltese,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Benji,2004-05-30,True,m,2004-05-30 00:00:00
6208,2004-05-29,Black,Shep,Shepherd,Herding Dog,herding,M/N,Lost,Johnny,2004-05-30,True,m,2004-05-30 00:00:00
6209,2004-05-31,Black,Shep X Husky X (shaved),Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Shuffie,2004-05-31,True,m,2004-05-31 00:00:00
6210,2004-05-31,White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F/S,Lost,Brittany,2004-06-01,True,f,2004-06-01 00:00:00
6211,2004-06-01,Black,Rotty,Rottweiler,Working Dog,working,M,Matched,Trigger,2004-06-01,True,m,2004-06-01 00:00:00
6212,2004-06-01,White,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Candy,2004-06-01,True,f,2004-06-01 00:00:00
6213,2004-06-02,White/Grey,Shih Tzu X Pug,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,,2004-06-02,True,f,2004-06-02 00:00:00
6214,2004-06-02,Other,Ret X Rotty,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,,2004-06-02,True,m,2004-06-02 00:00:00
6215,2004-06-02,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Mazey,2004-06-02,True,f,2004-06-02 00:00:00
6216,2004-06-02,Black,Boxer X Greyhound,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Maggie,2004-06-03,True,f,2004-06-03 00:00:00
6217,2004-06-03,Black/Grey,Catahoula Hound,Catahoula Hound,,,F,Lost,Jane,2004-06-03,False,f,2004-06-03 00:00:00
6218,2004-06-04,Black,Gordon Setter X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Sam,2004-06-04,True,f,2004-06-04 00:00:00
6219,2004-06-04,White,Irish Setter,Irish Setter,Sporting Dog,sporting,M/N,Lost,Dudley,2004-06-04,True,m,2004-06-04 00:00:00
6220,2004-06-04,Brown/Grey,Schnauzer,Schnauzer,Working Dog,working,M/N,Matched,,2004-06-04,True,m,2004-06-04 00:00:00
6221,2004-06-04,Black/Brown,Pekingese,Pekingese,Toy Dog,toy,M,Matched,XO,2004-06-04,True,m,2004-06-04 00:00:00
6222,2004-06-06,Black,DLH Cat,DLH Cat,,,,Found,Simba,2004-06-06,False,x,2004-06-06 00:00:00
6223,2004-06-06,Black,Doby,Doberman,Working Dog,working,M/N,Lost,Major,2004-06-06,True,m,2004-06-06 00:00:00
6224,2004-06-06,Other,Mini Italian Greyhound,Miniature Italian Greyhound,Hound,hound,F/S,Lost,Sasha,2004-06-06,True,f,2004-06-06 00:00:00
6225,2004-06-07,Black/White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,Lost,Muffin,2004-06-07,True,m,2004-06-07 00:00:00
6226,2004-06-07,White,Long Haired Cat,DLH Cat,,,M/N,Lost,Sushi,2004-06-07,False,m,2004-06-07 00:00:00
6227,2004-06-07,White/Brown,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,F/S,Matched,Whisper,2004-06-07,True,f,2004-06-07 00:00:00
6228,2004-06-07,Black/White,Rott X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2004-06-07,True,f,2004-06-07 00:00:00
6229,2004-06-08,White,PommaPoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Honey,2004-06-08,True,f,2004-06-08 00:00:00
6230,2004-06-08,Brown,Cat,Cat,,,M/N,Lost,Lester,2004-06-08,False,m,2004-06-08 00:00:00
6231,2004-06-08,Other,Pomeranian X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Jeffrey Jr. (asian name),2004-06-08,True,m,2004-06-08 00:00:00
6232,2004-06-08,Other,Retriever,Retriever,Sporting Dog,sporting,M,Matched,Bailey,2004-06-08,True,m,2004-06-08 00:00:00
6233,2004-06-08,Other,Golden Retriever,Golden Retriever,Sporting Dog,sporting,M/N,Matched,Bailey,2004-06-08,True,m,2004-06-08 00:00:00
6234,2004-06-09,Other,Lab,Labrador Retriever,Sporting Dog,sporting,F,Lost,Annie,2004-06-09,True,f,2004-06-09 00:00:00
6235,2004-06-09,Other,Australian Shepherd,Australian Shepherd,Herding Dog,herding,M,Matched,Morty,2004-06-09,True,m,2004-06-09 00:00:00
6236,2004-06-10,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F,Matched,Kiona,2004-06-10,True,f,2004-06-10 00:00:00
6237,2004-06-10,Other,Mini Schnauzer,Miniature Schnauzer,Terrier,terrier,M,Matched,Turbo,2004-06-10,True,m,2004-06-10 00:00:00
6238,2004-06-12,White,Westie,West Highland Terrier,Terrier,terrier,M/N,Matched,Charlie,2004-06-12,True,m,2004-06-12 00:00:00
6239,2004-06-12,Black/White,Wolfhound X Border Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Kobe,2004-06-12,True,m,2004-06-12 00:00:00
6240,2004-06-15,White/Grey,Eng Sheepdog,Eng Sheepdog,Herding Dog,herding,M/N,Lost,Basil,2004-06-15,True,m,2004-06-15 00:00:00
6241,2004-06-16,Other,Medium Size,Medium Size,,,F/S,Lost,Chelsa,2004-06-17,False,f,2004-06-17 00:00:00
6242,2004-06-17,White,Akita,Akita,Working Dog,working,F/S,Matched,,2004-06-17,True,f,2004-06-17 00:00:00
6243,2004-06-17,White,Akita,Akita,Working Dog,working,F/S,Matched,Venus,2004-06-17,True,f,2004-06-17 00:00:00
6244,2004-06-17,Black/White,Pitbull,Pitbull,Terrier,terrier,M/N,Lost,Samson,2004-06-17,True,m,2004-06-17 00:00:00
6245,2004-06-18,Black/Grey,Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Rudy,2004-06-18,True,f,2004-06-18 00:00:00
6246,2004-06-16,Black,Shep,Shepherd,Herding Dog,herding,M/N,Lost,Jack,2004-06-18,True,m,2004-06-18 00:00:00
6247,2004-06-17,Other,Pomeranian,Pomeranian,Toy Dog,toy,M,Matched,Toby,2004-06-18,True,m,2004-06-18 00:00:00
6248,2004-06-18,Black,Belgian Shepherd,Belgian Shepherd,Herding Dog,herding,F/S,Lost,Kona,2004-06-18,True,f,2004-06-18 00:00:00
6249,2004-06-19,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Kumba,2004-06-19,True,m,2004-06-19 00:00:00
6250,2004-06-21,Other,Jindo,Jindo,Non-Sporting Dog,nonsporting,F/S,Lost,Honey,2004-06-21,True,f,2004-06-21 00:00:00
6251,2004-06-21,White,Maltese,Maltese,Toy Dog,toy,M,Matched,Cody,2004-06-21,True,m,2004-06-21 00:00:00
6252,2004-06-21,Black/White,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Jake,2004-06-21,True,m,2004-06-21 00:00:00
6253,2004-06-21,White,Husky X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Tanu,2004-06-21,True,m,2004-06-21 00:00:00
6254,2004-06-22,Black/White/Brown,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Matched,,2004-06-22,True,f,2004-06-22 00:00:00
6255,2004-06-23,White,Mutilpoo X Cockapoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Lucy,2004-06-23,True,f,2004-06-23 00:00:00
6256,2004-06-23,Black/White,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Shamba,2004-06-23,True,f,2004-06-23 00:00:00
6257,2004-06-24,Black,PB German Shepherd,German Shepherd Dog,Herding Dog,herding,M,Lost,Seven,2004-06-24,True,m,2004-06-24 00:00:00
6258,2004-06-24,White,Maltipoo X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Roxy/Poodle,2004-06-24,True,f,2004-06-24 00:00:00
6259,2004-06-24,White,Boxer,Boxer,Working Dog,working,F/S,Matched,Olive,2004-06-24,True,f,2004-06-24 00:00:00
6260,2004-06-25,Black/White,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Kailey,2004-06-25,True,f,2004-06-25 00:00:00
6261,2004-06-25,Other,Sheltie,Sheltie,Herding Dog,herding,F,Found,,2004-06-25,True,f,2004-06-25 00:00:00
6262,2004-06-24,White,Teacup Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Sophie,2004-06-25,True,f,2004-06-25 00:00:00
6263,2004-06-25,Other,Beagle,Beagle,Hound,hound,M/N,Matched,,2004-06-25,True,m,2004-06-25 00:00:00
6264,2004-06-24,Other,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,Lost,Snoop,2004-06-25,True,m,2004-06-25 00:00:00
6265,2004-06-26,Other,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,F,Lost,Saddie,2004-06-25,True,f,2004-06-25 00:00:00
6266,2004-06-25,White,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Found,Sophie,2004-06-25,True,f,2004-06-25 00:00:00
6267,2004-06-25,Black/White,Beagle,Beagle,Hound,hound,M/N,Matched,Max,2004-06-25,True,m,2004-06-25 00:00:00
6268,2004-06-24,White/Brown,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,Lost,Snoop,2004-06-25,True,m,2004-06-25 00:00:00
6269,2004-06-25,Black,LH Shep,Long Haired Shepherd,Herding Dog,herding,F/S,Lost,Ginger,2004-06-25,True,f,2004-06-25 00:00:00
6270,2004-06-25,Brown,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,Lost,Snoop,2004-06-25,True,m,2004-06-25 00:00:00
6271,2004-06-26,Other,Beagle,Beagle,Hound,hound,F/S,Lost,Bailey,2004-06-26,True,f,2004-06-26 00:00:00
6272,2004-06-26,Other,Lhasa Apso X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Tigger,2004-06-26,True,f,2004-06-26 00:00:00
6273,2004-06-26,Other,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,Lost,Money,2004-06-26,True,m,2004-06-26 00:00:00
6274,2004-06-26,Other,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Spencer,2004-06-26,True,m,2004-06-26 00:00:00
6275,2004-06-27,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Jessie,2004-06-27,True,m,2004-06-27 00:00:00
6276,2004-06-27,Black/White,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Mara,2004-06-27,True,f,2004-06-27 00:00:00
6277,2004-06-27,White/Grey,Alaskan Malamute,Malamute,Working Dog,working,M/N,Lost,Yulon,2004-06-27,True,m,2004-06-27 00:00:00
6278,2004-06-27,Other,Long Haired Shep,Long Haired Shepherd,Herding Dog,herding,F,Lost,Ginger,2004-06-27,True,f,2004-06-27 00:00:00
6279,2004-06-27,Other,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Honey,2004-06-27,True,f,2004-06-27 00:00:00
6280,2004-06-27,White/Brown,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,,2004-06-27,True,f,2004-06-27 00:00:00
6281,2004-06-27,Grey,Lhasa X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Bonnie,2004-06-27,True,f,2004-06-27 00:00:00
6282,2004-06-28,Black/White,Border Collie,Border Collie,Herding Dog,herding,M,Lost,Bosley,2004-06-28,True,m,2004-06-28 00:00:00
6283,2004-06-28,Black/White,Wirehaired JRT,Jack Russell Terrier,Terrier,terrier,M/N,Matched,Spud,2004-06-28,True,m,2004-06-28 00:00:00
6284,2004-06-28,Black/Brown,Tabby Cat,Tabby Cat,,,F/S,Lost,Yoyo,2004-06-28,False,f,2004-06-28 00:00:00
6285,2004-06-28,White,GSH Pointer,German Short Haired Pointer,Sporting Dog,sporting,M/N,Lost,Tzar,2004-06-28,True,m,2004-06-28 00:00:00
6286,2004-06-28,Black/White,Husky X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Cai,2004-06-29,True,m,2004-06-29 00:00:00
6287,2004-06-29,Other,Pom,Pomeranian,Toy Dog,toy,F,Lost,Coco,2004-06-29,True,f,2004-06-29 00:00:00
6288,2004-06-29,Brown,Poodle,Poodle,Non-Sporting Dog,nonsporting,M/N,Matched,Shadow,2004-06-30,True,m,2004-06-30 00:00:00
6289,2004-06-28,Other,Lab pup,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Tucker,2004-06-30,True,m,2004-06-30 00:00:00
6290,2004-06-30,Other,Yellow Lab,Yellow Lab,Sporting Dog,sporting,F/S,Matched,Sadie,2004-06-30,True,f,2004-06-30 00:00:00
6291,2004-07-01,Other,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Buster,2004-07-02,True,m,2004-07-02 00:00:00
6292,2004-07-02,Black,Pug X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Dixie Lee Trouble,2004-07-02,True,f,2004-07-02 00:00:00
6293,2004-07-02,Other,Pekipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Prince,2004-07-02,True,m,2004-07-02 00:00:00
6294,2004-07-03,Other,Pit X Pug,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,,2004-07-03,True,f,2004-07-03 00:00:00
6295,2004-07-03,White/Brown,Maltese X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,?,2004-07-03,True,f,2004-07-03 00:00:00
6296,2004-07-03,Black,Shep,Shepherd,Herding Dog,herding,M/N,Found,,2004-07-03,True,m,2004-07-03 00:00:00
6297,2004-07-03,Other,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Toffee,2004-07-05,True,f,2004-07-05 00:00:00
6298,2004-07-05,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Lost,Beethoven,2004-07-05,True,f,2004-07-05 00:00:00
6299,2004-07-05,Other,Chow,Chow,Non-Sporting Dog,nonsporting,F/S,Lost,Dubie,2004-07-05,True,f,2004-07-05 00:00:00
6300,2004-07-05,Other,Lab,Labrador Retriever,Sporting Dog,sporting,M,Matched,Leo,2004-07-05,True,m,2004-07-05 00:00:00
6301,2004-07-06,Black,Rottweiler mix,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Brewster,2004-07-06,True,m,2004-07-06 00:00:00
6302,2004-07-06,Other,Staffordshire,Staffordshire Bull Terrier,Terrier,terrier,M,Found,,2004-07-06,True,m,2004-07-06 00:00:00
6303,2004-07-06,Brown,Bermese 8 Ft Python,Bermese 8 Ft Python,,,F,Matched,,2004-07-06,False,f,2004-07-06 00:00:00
6304,2004-07-07,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Lost,Kalem,2004-07-07,True,m,2004-07-07 00:00:00
6305,2004-07-21,Black/White,Corgi X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Tyson,2004-07-07,True,m,2004-07-07 00:00:00
6306,2004-07-07,Black/White,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M/N,Matched,Pillien,2004-07-07,True,m,2004-07-07 00:00:00
6307,2004-07-07,Black/White,Yorkie X Pomerainian,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Teddy,2004-07-07,True,m,2004-07-07 00:00:00
6308,2004-07-07,Brown,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,Matched,Spencer,2004-07-07,True,m,2004-07-07 00:00:00
6309,2004-06-26,Black,Akita X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Fred,2004-07-08,True,m,2004-07-08 00:00:00
